year,exam,question_id,bucket,points,evaluated,correct
2019,113,2019D075,general_clinical,1,True,True
2019,113,2019E001,required,1,True,True
2019,113,2019E002,required,1,True,True
2019,113,2019E003,required,1,True,True
2019,113,2019E004,required,1,True,True
2019,113,2019E005,required,1,True,True
2019,113,2019E006,required,1,True,True
2019,113,2019E007,required,1,True,True
2019,113,2019E008,required,1,True,True
2019,113,2019E009,required,1,True,True
2019,113,2019E010,required,1,True,True
2019,113,2019E011,required,1,True,True
2019,113,2019E012,required,1,True,False
2019,113,2019E013,required,1,True,False
2019,113,2019E014,required,1,True,True
2019,113,2019E015,required,1,True,True
2019,113,2019E016,required,1,True,True
2019,113,2019E017,required,1,True,True
2019,113,2019E018,required,1,True,True
2019,113,2019E019,required,1,True,True
2019,113,2019E020,required,1,True,True
2019,113,2019E021,required,1,True,True
2019,113,2019E022,required,1,True,True
2019,113,2019E023,required,1,True,True
2019,113,2019E024,required,1,True,True
2019,113,2019E025,required,1,True,True
2019,113,2019E026,required,3,True,True
2019,113,2019E027,required,3,True,True
2019,113,2019E028,required,3,True,True
2019,113,2019E029,required,3,True,True
2019,113,2019E030,required,3,True,True
2019,113,2019E031,required,3,True,True
2019,113,2019E032,required,3,True,True
2019,113,2019E033,required,3,True,True
2019,113,2019E034,required,3,True,True
2019,113,2019E035,required,3,True,True
2019,113,2019E036,required,3,True,True
2019,113,2019E037,required,3,True,True
2019,113,2019E038,required,3,True,True
2019,113,2019E039,required,3,True,False
2019,113,2019E040,required,3,True,True
2019,113,2019E041,required,3,True,True
2019,113,2019E042,required,3,True,True
2019,113,2019E043,required,3,True,True
2019,113,2019E044,required,3,True,True
2019,113,2019E045,required,3,True,True
2019,113,2019E046,required,3,True,False
2019,113,2019E047,required,3,True,True
2019,113,2019E048,required,3,True,False
2019,113,2019E049,required,3,True,True
2019,113,2019E050,required,3,True,True
2019,113,2019E051,required,3,True,True
2019,113,2019F001,general_clinical,1,True,True
2019,113,2019F002,general_clinical,1,True,False
2019,113,2019F003,general_clinical,1,True,True
2019,113,2019F004,general_clinical,1,True,True
2019,113,2019F005,general_clinical,1,True,True
2019,113,2019F006,general_clinical,1,True,True
2019,113,2019F007,general_clinical,1,True,True
2019,113,2019F008,general_clinical,1,True,True
2019,113,2019F009,general_clinical,1,True,True
2019,113,2019F010,general_clinical,1,True,True
2019,113,2019F011,general_clinical,1,True,True
2019,113,2019F012,general_clinical,1,True,False
2019,113,2019F013,general_clinical,1,True,True
2019,113,2019F014,general_clinical,1,True,True
2019,113,2019F015,general_clinical,1,True,True
2019,113,2019F016,general_clinical,1,True,False
2019,113,2019F017,general_clinical,1,True,True
2019,113,2019F018,general_clinical,1,True,True
2019,113,2019F019,general_clinical,1,True,False
2019,113,2019F020,general_clinical,1,True,False
2019,113,2019F021,general_clinical,1,True,True
2019,113,2019F022,general_clinical,1,True,True
2019,113,2019F023,general_clinical,1,True,False
2019,113,2019F024,general_clinical,1,True,False
2019,113,2019F025,general_clinical,1,True,False
2019,113,2019F026,general_clinical,1,True,True
2019,113,2019F027,general_clinical,1,True,True
2019,113,2019F028,general_clinical,1,True,True
2019,113,2019F029,general_clinical,1,True,True
2019,113,2019F030,general_clinical,1,True,True
2019,113,2019F031,general_clinical,1,True,True
2019,113,2019F032,general_clinical,1,True,False
2019,113,2019F033,general_clinical,1,True,False
2019,113,2019F034,general_clinical,1,True,False
2019,113,2019F035,general_clinical,1,True,True
2019,113,2019F036,general_clinical,1,True,True
2019,113,2019F037,general_clinical,1,True,True
2019,113,2019F038,general_clinical,1,True,True
2019,113,2019F039,general_clinical,1,True,True
2019,113,2019F040,general_clinical,1,True,False
2019,113,2019F041,general_clinical,1,True,True
2019,113,2019F043,general_clinical,1,True,True
2019,113,2019F044,general_clinical,1,True,True
2019,113,2019F045,general_clinical,1,True,True
2019,113,2019F046,general_clinical,1,True,True
2019,113,2019F047,general_clinical,1,True,True
2019,113,2019F048,general_clinical,1,True,True
2019,113,2019F049,general_clinical,1,True,True
2019,113,2019F050,general_clinical,1,True,True
2019,113,2019F051,general_clinical,1,True,True
2019,113,2019F052,general_clinical,1,True,False
2019,113,2019F053,general_clinical,1,True,True
2019,113,2019F054,general_clinical,1,True,True
2019,113,2019F055,general_clinical,1,True,True
2019,113,2019F056,general_clinical,1,True,True
2019,113,2019F057,general_clinical,1,True,True
2019,113,2019F058,general_clinical,1,True,False
2019,113,2019F059,general_clinical,1,True,True
2019,113,2019F060,general_clinical,1,True,False
2019,113,2019F061,general_clinical,1,True,True
2019,113,2019F062,general_clinical,1,True,True
2019,113,2019F063,general_clinical,1,True,True
2019,113,2019F064,general_clinical,1,True,True
2019,113,2019F065,general_clinical,1,True,True
2019,113,2019F066,general_clinical,1,True,True
2019,113,2019F067,general_clinical,1,True,True
2019,113,2019F068,general_clinical,1,True,True
2019,113,2019F069,general_clinical,1,True,True
2019,113,2019F070,general_clinical,1,True,True
2019,113,2019F071,general_clinical,1,True,True
2019,113,2019F072,general_clinical,1,True,True
2019,113,2019F073,general_clinical,1,True,True
2019,113,2019F074,general_clinical,1,True,True
2019,113,2019F075,general_clinical,1,True,True
2019,113,2019F076,general_clinical,1,True,True
2019,113,2019F077,general_clinical,1,True,True
2019,113,2019F078,general_clinical,1,True,True
2019,113,2019F079,general_clinical,1,True,True
2019,113,2019F080,general_clinical,1,True,False
2019,113,2019F082,general_clinical,1,True,True
2019,113,2019F084,general_clinical,1,False,
2020,114,2020A001,general_clinical,1,True,True
2020,114,2020A002,general_clinical,1,True,True
2020,114,2020A003,general_clinical,1,True,True
2020,114,2020A004,general_clinical,1,True,True
2020,114,2020A005,general_clinical,1,True,True
2020,114,2020A006,general_clinical,1,True,True
2020,114,2020A007,general_clinical,1,True,True
2020,114,2020A008,general_clinical,1,True,True
2020,114,2020A009,general_clinical,1,True,True
2020,114,2020A010,general_clinical,1,True,True
2020,114,2020A011,general_clinical,1,True,True
2020,114,2020A012,general_clinical,1,True,True
2020,114,2020A013,general_clinical,1,True,True
2020,114,2020A014,general_clinical,1,True,True
2020,114,2020A015,general_clinical,1,True,True
2020,114,2020A016,general_clinical,1,True,True
2020,114,2020A017,general_clinical,1,True,True
2020,114,2020A018,general_clinical,1,True,True
2020,114,2020A019,general_clinical,1,True,True
2020,114,2020A020,general_clinical,1,True,True
2020,114,2020A021,general_clinical,1,True,True
2020,114,2020A022,general_clinical,1,True,False
2020,114,2020A023,general_clinical,1,True,True
2020,114,2020A024,general_clinical,1,True,True
2020,114,2020A025,general_clinical,1,True,True
2020,114,2020A026,general_clinical,1,True,False
2020,114,2020A027,general_clinical,1,True,True
2020,114,2020A028,general_clinical,1,True,False
2020,114,2020A029,general_clinical,1,True,True
2020,114,2020A030,general_clinical,1,True,True
2020,114,2020A031,general_clinical,1,True,True
2020,114,2020A032,general_clinical,1,True,True
2020,114,2020A033,general_clinical,1,True,False
2020,114,2020A034,general_clinical,1,True,False
2020,114,2020A035,general_clinical,1,True,True
2020,114,2020A036,general_clinical,1,True,True
2020,114,2020A037,general_clinical,1,True,True
2020,114,2020A038,general_clinical,1,True,True
2020,114,2020A039,general_clinical,1,True,True
2020,114,2020A040,general_clinical,1,True,True
2020,114,2020A041,general_clinical,1,True,True
2020,114,2020A042,general_clinical,1,True,True
2020,114,2020A043,general_clinical,1,True,True
2020,114,2020A044,general_clinical,1,True,True
2020,114,2020A045,general_clinical,1,True,False
2020,114,2020A046,general_clinical,1,True,True
2020,114,2020A047,general_clinical,1,True,True
2020,114,2020A048,general_clinical,1,True,False
2020,114,2020A049,general_clinical,1,True,True
2020,114,2020A050,general_clinical,1,True,True
2020,114,2020A051,general_clinical,1,True,True
2020,114,2020A052,general_clinical,1,True,True
2020,114,2020A053,general_clinical,1,True,True
2020,114,2020A054,general_clinical,1,True,True
2020,114,2020A055,general_clinical,1,True,True
2020,114,2020A056,general_clinical,1,True,False
2020,114,2020A057,general_clinical,1,True,True
2020,114,2020A058,general_clinical,1,True,True
2020,114,2020A059,general_clinical,1,True,True
2020,114,2020A060,general_clinical,1,True,True
2020,114,2020A061,general_clinical,1,True,True
2020,114,2020A062,general_clinical,1,True,True
2020,114,2020A063,general_clinical,1,True,True
2020,114,2020A064,general_clinical,1,True,True
2020,114,2020A065,general_clinical,1,True,True
2020,114,2020A066,general_clinical,1,True,True
2020,114,2020A067,general_clinical,1,True,True
2020,114,2020A068,general_clinical,1,True,True
2020,114,2020A069,general_clinical,1,True,True
2020,114,2020A070,general_clinical,1,True,True
2020,114,2020A071,general_clinical,1,True,True
2020,114,2020A072,general_clinical,1,True,True
2020,114,2020A073,general_clinical,1,True,True
2020,114,2020A074,general_clinical,1,True,True
2020,114,2020A075,general_clinical,1,True,True
2020,114,2020B001,required,1,True,True
2020,114,2020B002,required,1,True,True
2020,114,2020B003,required,1,True,False
2020,114,2020B004,required,1,True,True
2020,114,2020B005,required,1,True,True
2020,114,2020B006,required,1,True,True
2020,114,2020B007,required,1,True,True
2020,114,2020B008,required,1,True,True
2020,114,2020B009,required,1,True,True
2020,114,2020B010,required,1,True,True
2020,114,2020B011,required,1,True,True
2020,114,2020B012,required,1,True,True
2020,114,2020B013,required,1,True,True
2020,114,2020B014,required,1,True,True
2020,114,2020B015,required,1,True,True
2020,114,2020B016,required,1,True,True
2020,114,2020B017,required,1,True,True
2020,114,2020B018,required,1,True,True
2020,114,2020B019,required,1,True,True
2020,114,2020B020,required,1,True,False
2020,114,2020B021,required,1,True,True
2020,114,2020B022,required,1,True,True
2020,114,2020B023,required,1,True,True
2020,114,2020B024,required,1,True,True
2020,114,2020B025,required,1,True,True
2020,114,2020B026,required,3,True,True
2020,114,2020B027,required,3,True,True
2020,114,2020B028,required,3,True,True
2020,114,2020B029,required,3,True,True
2020,114,2020B030,required,3,True,True
2020,114,2020B031,required,3,True,True
2020,114,2020B032,required,3,True,True
2020,114,2020B033,required,3,True,True
2020,114,2020B034,required,3,True,True
2020,114,2020B035,required,3,True,True
2020,114,2020B036,required,3,True,True
2020,114,2020B037,required,3,True,True
2020,114,2020B038,required,3,True,True
2020,114,2020B039,required,3,True,True
2020,114,2020B040,required,3,True,True
2020,114,2020B041,required,3,True,True
2020,114,2020B042,required,3,True,False
2020,114,2020B043,required,3,True,True
2020,114,2020B044,required,3,True,True
2020,114,2020B045,required,3,True,True
2020,114,2020B046,required,3,True,True
2020,114,2020B047,required,3,True,True
2020,114,2020B048,required,3,True,True
2020,114,2020B049,required,3,True,True
2020,114,2020B050,required,3,True,True
2020,114,2020C001,general_clinical,1,True,True
2020,114,2020C002,general_clinical,1,True,True
2020,114,2020C003,general_clinical,1,True,False
2020,114,2020C004,general_clinical,1,True,True
2020,114,2020C005,general_clinical,1,True,True
2020,114,2020C006,general_clinical,1,True,False
2020,114,2020C007,general_clinical,1,True,True
2020,114,2020C008,general_clinical,1,True,True
2020,114,2020C009,general_clinical,1,True,False
2020,114,2020C010,general_clinical,1,True,True
2020,114,2020C011,general_clinical,1,True,True
2020,114,2020C012,general_clinical,1,True,True
2020,114,2020C013,general_clinical,1,True,True
2020,114,2020C014,general_clinical,1,True,False
2020,114,2020C015,general_clinical,1,True,True
2020,114,2020C016,general_clinical,1,True,True
2020,114,2020C017,general_clinical,1,True,True
2020,114,2020C018,general_clinical,1,True,True
2020,114,2020C019,general_clinical,1,True,True
2020,114,2020C020,general_clinical,1,True,False
2020,114,2020C021,general_clinical,1,True,True
2020,114,2020C022,general_clinical,1,True,True
2020,114,2020C023,general_clinical,1,True,True
2020,114,2020C024,general_clinical,1,True,True
2020,114,2020C025,general_clinical,1,True,False
2020,114,2020C026,general_clinical,1,True,True
2020,114,2020C027,general_clinical,1,True,True
2020,114,2020C028,general_clinical,1,True,True
2020,114,2020C029,general_clinical,1,True,True
2020,114,2020C030,general_clinical,1,True,False
2020,114,2020C031,general_clinical,1,True,True
2020,114,2020C032,general_clinical,1,True,True
2020,114,2020C033,general_clinical,1,True,False
2020,114,2020C034,general_clinical,1,True,True
2020,114,2020C035,general_clinical,1,True,True
2020,114,2020C036,general_clinical,1,True,True
2020,114,2020C037,general_clinical,1,True,True
2020,114,2020C038,general_clinical,1,True,True
2020,114,2020C039,general_clinical,1,True,True
2020,114,2020C040,general_clinical,1,True,True
2020,114,2020C041,general_clinical,1,True,True
2020,114,2020C042,general_clinical,1,True,True
2020,114,2020C043,general_clinical,1,True,True
2020,114,2020C044,general_clinical,1,True,True
2020,114,2020C045,general_clinical,1,True,False
2020,114,2020C046,general_clinical,1,True,True
2020,114,2020C047,general_clinical,1,True,True
2020,114,2020C048,general_clinical,1,True,True
2020,114,2020C049,general_clinical,1,True,True
2020,114,2020C050,general_clinical,1,True,True
2020,114,2020C051,general_clinical,1,True,True
2020,114,2020C052,general_clinical,1,True,False
2020,114,2020C053,general_clinical,1,True,True
2020,114,2020C054,general_clinical,1,True,True
2020,114,2020C055,general_clinical,1,True,True
2020,114,2020C056,general_clinical,1,True,True
2020,114,2020C057,general_clinical,1,True,True
2020,114,2020C058,general_clinical,1,True,True
2020,114,2020C059,general_clinical,1,True,True
2020,114,2020C060,general_clinical,1,True,True
2020,114,2020C061,general_clinical,1,True,False
2020,114,2020C062,general_clinical,1,True,True
2020,114,2020C063,general_clinical,1,True,True
2020,114,2020C064,general_clinical,1,True,True
2020,114,2020C065,general_clinical,1,True,True
2020,114,2020C066,general_clinical,1,True,True
2020,114,2020C067,general_clinical,1,True,True
2020,114,2020C068,general_clinical,1,True,True
2020,114,2020C069,general_clinical,1,True,True
2020,114,2020C070,general_clinical,1,True,True
2020,114,2020C071,general_clinical,1,True,True
2020,114,2020C072,general_clinical,1,True,True
2020,114,2020C073,general_clinical,1,True,True
2020,114,2020C074,general_clinical,1,True,True
2020,114,2020C075,general_clinical,1,False,
2020,114,2020D001,general_clinical,1,True,True
2020,114,2020D002,general_clinical,1,True,True
2020,114,2020D003,general_clinical,1,True,True
2020,114,2020D004,general_clinical,1,True,True
2020,114,2020D005,general_clinical,1,True,True
2020,114,2020D006,general_clinical,1,True,True
2020,114,2020D007,general_clinical,1,True,True
2020,114,2020D008,general_clinical,1,True,True
2020,114,2020D009,general_clinical,1,True,True
2020,114,2020D010,general_clinical,1,True,True
2020,114,2020D011,general_clinical,1,True,True
2020,114,2020D012,general_clinical,1,True,False
2020,114,2020D013,general_clinical,1,True,True
2020,114,2020D014,general_clinical,1,True,True
2020,114,2020D015,general_clinical,1,True,True
2020,114,2020D016,general_clinical,1,True,True
2020,114,2020D017,general_clinical,1,True,True
2020,114,2020D018,general_clinical,1,True,True
2020,114,2020D019,general_clinical,1,True,True
2020,114,2020D020,general_clinical,1,True,True
2020,114,2020D021,general_clinical,1,True,True
2020,114,2020D022,general_clinical,1,True,True
2020,114,2020D023,general_clinical,1,True,True
2020,114,2020D024,general_clinical,1,True,True
2020,114,2020D025,general_clinical,1,True,True
2020,114,2020D026,general_clinical,1,True,True
2020,114,2020D027,general_clinical,1,True,True
2020,114,2020D028,general_clinical,1,True,True
2020,114,2020D029,general_clinical,1,True,True
2020,114,2020D030,general_clinical,1,True,True
2020,114,2020D031,general_clinical,1,True,False
2020,114,2020D032,general_clinical,1,True,True
2020,114,2020D033,general_clinical,1,True,True
2020,114,2020D034,general_clinical,1,True,True
2020,114,2020D035,general_clinical,1,True,True
2020,114,2020D036,general_clinical,1,True,True
2020,114,2020D037,general_clinical,1,True,True
2020,114,2020D038,general_clinical,1,True,True
2020,114,2020D039,general_clinical,1,True,True
2020,114,2020D040,general_clinical,1,True,True
2020,114,2020D041,general_clinical,1,True,True
2020,114,2020D042,general_clinical,1,True,True
2020,114,2020D043,general_clinical,1,True,True
2020,114,2020D044,general_clinical,1,True,True
2020,114,2020D045,general_clinical,1,True,True
2020,114,2020D046,general_clinical,1,True,True
2020,114,2020D047,general_clinical,1,True,True
2020,114,2020D048,general_clinical,1,True,True
2020,114,2020D049,general_clinical,1,True,False
2020,114,2020D050,general_clinical,1,True,True
2020,114,2020D051,general_clinical,1,True,True
2020,114,2020D052,general_clinical,1,True,True
2020,114,2020D053,general_clinical,1,True,True
2020,114,2020D054,general_clinical,1,True,True
2020,114,2020D055,general_clinical,1,True,True
2020,114,2020D056,general_clinical,1,True,True
2020,114,2020D057,general_clinical,1,True,True
2020,114,2020D058,general_clinical,1,True,True
2020,114,2020D059,general_clinical,1,True,True
2020,114,2020D060,general_clinical,1,True,True
2020,114,2020D061,general_clinical,1,True,True
2020,114,2020D062,general_clinical,1,True,False
2020,114,2020D063,general_clinical,1,True,True
2020,114,2020D064,general_clinical,1,True,True
2020,114,2020D065,general_clinical,1,True,True
2020,114,2020D066,general_clinical,1,True,True
2020,114,2020D067,general_clinical,1,True,True
2020,114,2020D068,general_clinical,1,True,True
2020,114,2020D069,general_clinical,1,True,True
2020,114,2020D070,general_clinical,1,True,True
2020,114,2020D071,general_clinical,1,True,True
2020,114,2020D072,general_clinical,1,True,True
2020,114,2020D073,general_clinical,1,True,True
2020,114,2020D074,general_clinical,1,True,True
2020,114,2020D075,general_clinical,1,False,
2020,114,2020E001,required,1,True,True
2020,114,2020E002,required,1,True,True
2020,114,2020E003,required,1,True,True
2020,114,2020E004,required,1,True,True
2020,114,2020E005,required,1,True,True
2020,114,2020E006,required,1,True,True
2020,114,2020E007,required,1,True,False
2020,114,2020E008,required,1,True,True
2020,114,2020E009,required,1,True,True
2020,114,2020E010,required,1,True,True
2020,114,2020E011,required,1,True,True
2020,114,2020E012,required,1,True,True
2020,114,2020E013,required,1,True,True
2020,114,2020E014,required,1,True,True
2020,114,2020E015,required,1,True,True
2020,114,2020E016,required,1,True,True
2020,114,2020E017,required,1,True,True
2020,114,2020E018,required,1,True,True
2020,114,2020E019,required,1,True,True
2020,114,2020E020,required,1,True,True
2020,114,2020E021,required,1,True,True
2020,114,2020E022,required,1,True,True
2020,114,2020E023,required,1,True,True
2020,114,2020E024,required,1,True,True
2020,114,2020E025,required,1,True,False
2020,114,2020E026,required,3,True,True
2020,114,2020E027,required,3,True,True
2020,114,2020E028,required,3,True,True
2020,114,2020E030,required,3,True,True
2020,114,2020E031,required,3,True,True
2020,114,2020E032,required,3,True,True
2020,114,2020E033,required,3,True,True
2020,114,2020E034,required,3,True,True
2020,114,2020E035,required,3,True,True
2020,114,2020E036,required,3,True,True
2020,114,2020E037,required,3,True,True
2020,114,2020E038,required,3,True,True
2020,114,2020E039,required,3,True,True
2020,114,2020E040,required,3,True,True
2020,114,2020E041,required,3,True,True
2020,114,2020E042,required,3,True,False
2020,114,2020E043,required,3,True,True
2020,114,2020E044,required,3,True,True
2020,114,2020E045,required,3,True,True
2020,114,2020E046,required,3,True,True
2020,114,2020E047,required,3,True,True
2020,114,2020E048,required,3,True,True
2020,114,2020E049,required,3,True,True
2020,114,2020E050,required,3,True,False
2020,114,2020F001,general_clinical,1,True,True
2020,114,2020F002,general_clinical,1,True,True
2020,114,2020F003,general_clinical,1,True,True
2020,114,2020F004,general_clinical,1,True,True
2020,114,2020F005,general_clinical,1,True,True
2020,114,2020F006,general_clinical,1,True,True
2020,114,2020F007,general_clinical,1,True,True
2020,114,2020F008,general_clinical,1,True,True
2020,114,2020F009,general_clinical,1,True,True
2020,114,2020F010,general_clinical,1,True,True
2020,114,2020F011,general_clinical,1,True,False
2020,114,2020F012,general_clinical,1,True,True
2020,114,2020F013,general_clinical,1,True,True
2020,114,2020F014,general_clinical,1,True,True
2020,114,2020F015,general_clinical,1,True,False
2020,114,2020F016,general_clinical,1,True,True
2020,114,2020F017,general_clinical,1,True,True
2020,114,2020F018,general_clinical,1,True,True
2020,114,2020F019,general_clinical,1,True,True
2020,114,2020F020,general_clinical,1,True,True
2020,114,2020F021,general_clinical,1,True,True
2020,114,2020F022,general_clinical,1,True,True
2020,114,2020F023,general_clinical,1,True,True
2020,114,2020F024,general_clinical,1,True,False
2020,114,2020F025,general_clinical,1,True,False
2020,114,2020F026,general_clinical,1,True,True
2020,114,2020F027,general_clinical,1,True,True
2020,114,2020F028,general_clinical,1,True,True
2020,114,2020F029,general_clinical,1,True,True
2020,114,2020F030,general_clinical,1,True,True
2020,114,2020F031,general_clinical,1,True,True
2020,114,2020F032,general_clinical,1,True,True
2020,114,2020F033,general_clinical,1,True,False
2020,114,2020F034,general_clinical,1,True,True
2020,114,2020F035,general_clinical,1,True,True
2020,114,2020F036,general_clinical,1,True,True
2020,114,2020F037,general_clinical,1,True,True
2020,114,2020F038,general_clinical,1,True,False
2020,114,2020F039,general_clinical,1,True,True
2020,114,2020F040,general_clinical,1,True,True
2020,114,2020F041,general_clinical,1,True,True
2020,114,2020F042,general_clinical,1,True,True
2020,114,2020F043,general_clinical,1,True,True
2020,114,2020F044,general_clinical,1,True,True
2020,114,2020F045,general_clinical,1,True,False
2020,114,2020F046,general_clinical,1,True,True
2020,114,2020F047,general_clinical,1,True,True
2020,114,2020F048,general_clinical,1,True,True
2020,114,2020F049,general_clinical,1,True,False
2020,114,2020F050,general_clinical,1,True,True
2020,114,2020F051,general_clinical,1,True,True
2020,114,2020F052,general_clinical,1,True,True
2020,114,2020F053,general_clinical,1,True,True
2020,114,2020F054,general_clinical,1,True,True
2020,114,2020F055,general_clinical,1,True,True
2020,114,2020F056,general_clinical,1,True,True
2020,114,2020F057,general_clinical,1,True,True
2020,114,2020F058,general_clinical,1,True,False
2020,114,2020F059,general_clinical,1,True,True
2020,114,2020F060,general_clinical,1,True,True
2020,114,2020F061,general_clinical,1,True,True
2020,114,2020F062,general_clinical,1,True,True
2020,114,2020F064,general_clinical,1,True,True
2020,114,2020F065,general_clinical,1,True,True
2020,114,2020F066,general_clinical,1,True,True
2020,114,2020F067,general_clinical,1,True,True
2020,114,2020F068,general_clinical,1,True,True
2020,114,2020F069,general_clinical,1,True,False
2020,114,2020F070,general_clinical,1,True,True
2020,114,2020F071,general_clinical,1,True,True
2020,114,2020F072,general_clinical,1,True,True
2020,114,2020F073,general_clinical,1,True,True
2020,114,2020F074,general_clinical,1,True,True
2020,114,2020F075,general_clinical,1,False,
2021,115,2021A001,general_clinical,1,True,True
2021,115,2021A002,general_clinical,1,True,True
2021,115,2021A003,general_clinical,1,True,True
2021,115,2021A004,general_clinical,1,True,True
2021,115,2021A005,general_clinical,1,True,True
2021,115,2021A006,general_clinical,1,True,True
2021,115,2021A007,general_clinical,1,True,True
2021,115,2021A008,general_clinical,1,True,True
2021,115,2021A009,general_clinical,1,True,False
2021,115,2021A010,general_clinical,1,True,True
2021,115,2021A011,general_clinical,1,True,True
2021,115,2021A012,general_clinical,1,True,True
2021,115,2021A013,general_clinical,1,True,True
2021,115,2021A014,general_clinical,1,True,True
2021,115,2021A015,general_clinical,1,True,True
2021,115,2021A016,general_clinical,1,True,True
2021,115,2021A017,general_clinical,1,True,False
2021,115,2021A018,general_clinical,1,True,True
2021,115,2021A019,general_clinical,1,True,True
2021,115,2021A020,general_clinical,1,True,True
2021,115,2021A021,general_clinical,1,True,True
2021,115,2021A022,general_clinical,1,True,True
2021,115,2021A023,general_clinical,1,True,False
2021,115,2021A024,general_clinical,1,True,True
2021,115,2021A025,general_clinical,1,True,True
2021,115,2021A026,general_clinical,1,True,True
2021,115,2021A027,general_clinical,1,True,True
2021,115,2021A028,general_clinical,1,True,False
2021,115,2021A029,general_clinical,1,True,True
2021,115,2021A030,general_clinical,1,True,True
2021,115,2021A031,general_clinical,1,True,True
2021,115,2021A032,general_clinical,1,True,True
2021,115,2021A033,general_clinical,1,True,True
2021,115,2021A034,general_clinical,1,True,True
2021,115,2021A035,general_clinical,1,True,True
2021,115,2021A036,general_clinical,1,True,False
2021,115,2021A037,general_clinical,1,True,True
2021,115,2021A038,general_clinical,1,True,True
2021,115,2021A039,general_clinical,1,True,True
2021,115,2021A040,general_clinical,1,True,True
2021,115,2021A041,general_clinical,1,True,True
2021,115,2021A042,general_clinical,1,True,True
2021,115,2021A043,general_clinical,1,True,True
2021,115,2021A044,general_clinical,1,True,True
2021,115,2021A045,general_clinical,1,True,True
2021,115,2021A046,general_clinical,1,True,True
2021,115,2021A047,general_clinical,1,True,True
2021,115,2021A048,general_clinical,1,True,True
2021,115,2021A049,general_clinical,1,True,True
2021,115,2021A050,general_clinical,1,True,False
2021,115,2021A051,general_clinical,1,True,True
2021,115,2021A052,general_clinical,1,True,True
2021,115,2021A053,general_clinical,1,True,True
2021,115,2021A054,general_clinical,1,True,True
2021,115,2021A055,general_clinical,1,True,True
2021,115,2021A056,general_clinical,1,True,True
2021,115,2021A057,general_clinical,1,True,False
2021,115,2021A058,general_clinical,1,True,True
2021,115,2021A059,general_clinical,1,True,True
2021,115,2021A060,general_clinical,1,True,False
2021,115,2021A061,general_clinical,1,True,True
2021,115,2021A062,general_clinical,1,True,True
2021,115,2021A063,general_clinical,1,True,True
2021,115,2021A064,general_clinical,1,True,True
2021,115,2021A065,general_clinical,1,True,False
2021,115,2021A066,general_clinical,1,True,True
2021,115,2021A067,general_clinical,1,True,True
2021,115,2021A068,general_clinical,1,True,False
2021,115,2021A069,general_clinical,1,True,True
2021,115,2021A070,general_clinical,1,True,False
2021,115,2021A071,general_clinical,1,True,True
2021,115,2021A072,general_clinical,1,True,True
2021,115,2021A073,general_clinical,1,True,True
2021,115,2021A074,general_clinical,1,True,True
2021,115,2021A075,general_clinical,1,True,True
2021,115,2021B001,required,1,True,True
2021,115,2021B002,required,1,True,True
2021,115,2021B003,required,1,True,False
2021,115,2021B004,required,1,True,True
2021,115,2021B005,required,1,True,True
2021,115,2021B006,required,1,True,True
2021,115,2021B007,required,1,True,True
2021,115,2021B008,required,1,True,False
2021,115,2021B009,required,1,True,True
2021,115,2021B010,required,1,True,True
2021,115,2021B011,required,1,True,True
2021,115,2021B012,required,1,True,True
2021,115,2021B013,required,1,True,True
2021,115,2021B014,required,1,True,True
2021,115,2021B015,required,1,True,True
2021,115,2021B016,required,1,True,True
2021,115,2021B017,required,1,True,True
2021,115,2021B018,required,1,True,True
2021,115,2021B019,required,1,True,True
2021,115,2021B020,required,1,True,True
2021,115,2021B021,required,1,True,True
2021,115,2021B022,required,1,True,True
2021,115,2021B023,required,1,True,False
2021,115,2021B024,required,1,True,True
2021,115,2021B025,required,1,True,True
2021,115,2021B026,required,3,True,False
2021,115,2021B027,required,3,True,True
2021,115,2021B028,required,3,True,True
2021,115,2021B029,required,3,True,True
2021,115,2021B030,required,3,True,False
2021,115,2021B031,required,3,True,True
2021,115,2021B032,required,3,True,True
2021,115,2021B033,required,3,True,True
2021,115,2021B034,required,3,True,True
2021,115,2021B035,required,3,True,True
2021,115,2021B036,required,3,True,False
2021,115,2021B037,required,3,True,True
2021,115,2021B038,required,3,True,True
2021,115,2021B039,required,3,True,True
2021,115,2021B040,required,3,True,True
2021,115,2021B041,required,3,True,False
2021,115,2021B042,required,3,True,True
2021,115,2021B043,required,3,True,True
2021,115,2021B044,required,3,True,True
2021,115,2021B045,required,3,True,True
2021,115,2021B046,required,3,True,True
2021,115,2021B047,required,3,True,True
2021,115,2021B048,required,3,True,True
2021,115,2021B049,required,3,True,True
2021,115,2021B050,required,3,True,True
2021,115,2021C001,general_clinical,1,True,True
2021,115,2021C002,general_clinical,1,True,True
2021,115,2021C003,general_clinical,1,True,False
2021,115,2021C004,general_clinical,1,True,True
2021,115,2021C005,general_clinical,1,True,True
2021,115,2021C006,general_clinical,1,True,True
2021,115,2021C007,general_clinical,1,True,True
2021,115,2021C008,general_clinical,1,True,True
2021,115,2021C009,general_clinical,1,True,True
2021,115,2021C010,general_clinical,1,True,False
2021,115,2021C011,general_clinical,1,True,True
2021,115,2021C012,general_clinical,1,True,True
2021,115,2021C013,general_clinical,1,True,False
2021,115,2021C014,general_clinical,1,True,False
2021,115,2021C015,general_clinical,1,True,False
